Cluster	category	obsRatio	expRatio	bgRatio	foldEnrich	pvalue	ontology	BH	Description	numDEInCat	numInCat	Foreground	Background	geneID	geneNames
F20	GO:0003730	25/514	4/514	52/7365	6.25	1.69349528488463e-10	MF	1.8756871526168e-07	(MF) mRNA 3'-UTR binding	25	52	514	7365	O43390/O76021/P07910/P11940/P14866/P16989/P22626/P46777/P48643/P51114/P51116/P62081/P98179/Q00839/Q12926/Q13148/Q13310/Q14671/Q15717/Q6PKG0/Q8NC51/Q8TEQ6/Q96EP5/Q9BWF3/Q9Y6M1	HNRNPR/RSL1D1/HNRNPC/PABPC1/HNRNPL/YBX3/HNRNPA2B1/RPL5/CCT5/FXR1/FXR2/RPS7/RBM3/HNRNPU/ELAVL2/TARDBP/PABPC4/PUM1/ELAVL1/LARP1/SERBP1/GEMIN5/DAZAP1/RBM4/IGF2BP2
F20	GO:0006413	61/514	9/514	123/7365	6.78	2.39498624384592e-10	BP	2.44859708976586e-07	(BP) translational initiation	61	123	514	7365	O00571/O60841/O75821/O75822/P05198/P05388/P11940/P15880/P18124/P18621/P23396/P23588/P25398/P26373/P27635/P36578/P39019/P39023/P40429/P46776/P46777/P46778/P46781/P46783/P47914/P49207/P50914/P55884/P60228/P60842/P60866/P61221/P61313/P61353/P62081/P62241/P62249/P62269/P62280/P62424/P62750/P62753/P62829/P62841/P62847/P62851/P62899/P62910/P62913/P62917/P78344/P83731/P84098/Q02543/Q02878/Q04637/Q07020/Q14152/Q14240/Q6PKG0/Q9BY44	DDX3X/EIF5B/EIF3G/EIF3J/EIF2S1/RPLP0/PABPC1/RPS2/RPL7/RPL17/RPS3/EIF4B/RPS12/RPL13/RPL10/RPL4/RPS19/RPL3/RPL13A/RPL27A/RPL5/RPL21/RPS9/RPS10/RPL29/RPL34/RPL14/EIF3B/EIF3E/EIF4A1/RPS20/ABCE1/RPL15/RPL27/RPS7/RPS8/RPS16/RPS18/RPS11/RPL7A/RPL23A/RPS6/RPL23/RPS15/RPS24/RPS25/RPL31/RPL32/RPL11/RPL8/EIF4G2/RPL24/RPL19/RPL18A/RPL6/EIF4G1/RPL18/EIF3A/EIF4A2/LARP1/EIF2A
F20	GO:0008380	36/514	9/514	127/7365	4	6.50432600701955e-10	BP	6.17492835423549e-07	(BP) RNA splicing	36	127	514	7365	O43143/O94906/P07910/P18583/P23246/P26599/P31942/P35637/P49756/P62318/P98175/Q01081/Q05519/Q09161/Q13148/Q13427/Q13435/Q14498/Q14966/Q15029/Q15233/Q15427/Q16629/Q2TAY7/Q5VTL8/Q66PJ3/Q6P2Q9/Q7KZ85/Q8IYB3/Q8N163/Q8WXA9/Q92945/Q9BUQ8/Q9H0S4/Q9UKV3/Q9Y2W1	DHX15/PRPF6/HNRNPC/SON/SFPQ/PTBP1/HNRNPH3/FUS/RBM25/SNRPD3/RBM10/U2AF1L5/U2AF1/SRSF11/NCBP1/TARDBP/PPIG/SF3B2/RBM39/ZNF638/EFTUD2/NONO/SF3B4/SRSF7/SMU1/PRPF38B/ARL6IP4/PRPF8/SUPT6H/SRRM1/CCAR2/SREK1/KHSRP/DDX23/DDX47/ACIN1/THRAP3
F20	GO:0005515	436/514	354/514	5063/7365	1.23	7.4519599140569e-09	MF	6.60293328118202e-06	(MF) protein binding	436	5063	514	7365	O00139/O00159/O00299/O00410/O00571/O14578/O14979/O14980/O15027/O15042/O15355/O15479/O43143/O43290/O43390/O43670/O43684/O43707/O43823/O60306/O60664/O60763/O60832/O60841/O75179/O75369/O75400/O75494/O75533/O75534/O75569/O75643/O75821/O75822/O75962/O94906/O95163/O95347/O95433/O95793/O95817/O95819/P00338/P02545/P02794/P04406/P04792/P05198/P05388/P05455/P06733/P06748/P07195/P07237/P07437/P07737/P07814/P07910/P07954/P08243/P09874/P09960/P11388/P11413/P11586/P11940/P12270/P12956/P13010/P13489/P13639/P14618/P14866/P14868/P15311/P15880/P16989/P17480/P17987/P18124/P18206/P18583/P18621/P18754/P19338/P19525/P20700/P21333/P22087/P22234/P22314/P22626/P23246/P23396/P23528/P23588/P25205/P26196/P26373/P26583/P26599/P26639/P26640/P26641/P27348/P27635/P27816/P28340/P28482/P29144/P29401/P29692/P30041/P30086/P30101/P30876/P31942/P31943/P31948/P32119/P33176/P33992/P33993/P34932/P35080/P35241/P35269/P35579/P35580/P35637/P36578/P37802/P38432/P38646/P39019/P39023/P39748/P40222/P40227/P40763/P41250/P41252/P42694/P42704/P43243/P43246/P46013/P46776/P46777/P46778/P46781/P46783/P46940/P47897/P48634/P48643/P49321/P49327/P49368/P49591/P49750/P49756/P50395/P50914/P50990/P50991/P50995/P51114/P51116/P51610/P51991/P52272/P52292/P52597/P52701/P52948/P53618/P54136/P54577/P55060/P55072/P55209/P55265/P55884/P57678/P60228/P60660/P60842/P60866/P61221/P61313/P61353/P62081/P62140/P62249/P62269/P62280/P62318/P62424/P62633/P62750/P62753/P62829/P62841/P62851/P62899/P62913/P62995/P63010/P63104/P63151/P63241/P63244/P67809/P68036/P78344/P78371/P78527/P83731/P84098/P84103/P98175/P98179/Q00341/Q00610/Q00688/Q00839/Q01081/Q01844/Q01970/Q02543/Q02790/Q04637/Q05519/Q05682/Q07157/Q07666/Q08211/Q09161/Q09666/Q10570/Q12769/Q12788/Q12789/Q12874/Q12905/Q12906/Q12926/Q13148/Q13200/Q13242/Q13247/Q13263/Q13283/Q13310/Q13427/Q13428/Q13435/Q13813/Q14008/Q14103/Q14137/Q14151/Q14152/Q14157/Q14203/Q14204/Q14240/Q14247/Q14258/Q14444/Q14498/Q14671/Q14683/Q14690/Q14789/Q14847/Q14974/Q14978/Q15021/Q15029/Q15046/Q15084/Q15149/Q15154/Q15233/Q15365/Q15366/Q15393/Q15424/Q15427/Q15459/Q15654/Q15691/Q15717/Q15942/Q16531/Q16543/Q16629/Q16643/Q16658/Q16666/Q16881/Q29RF7/Q2TAY7/Q4G0J3/Q5H9R7/Q5T4S7/Q5VYK3/Q66PJ3/Q6P158/Q6P2E9/Q6P2Q9/Q6PD62/Q6PKG0/Q6VN20/Q6Y7W6/Q6YHU6/Q71RC2/Q7KZ85/Q7KZF4/Q7L2E3/Q7L576/Q7Z2W4/Q7Z417/Q7Z4V5/Q7Z6Z7/Q86V81/Q86VM9/Q86VP6/Q86VY4/Q86X55/Q86XP3/Q8IWV7/Q8IWX8/Q8IXT5/Q8IYB3/Q8IZL8/Q8N163/Q8N1F7/Q8N1G4/Q8N684/Q8N7H5/Q8NBS9/Q8NC51/Q8NCA5/Q8TCG1/Q8TDN6/Q8TEQ6/Q8TEX9/Q8WUM4/Q8WWM7/Q8WX93/Q8WXA9/Q8WXF1/Q92499/Q92541/Q92598/Q92621/Q92804/Q92841/Q92900/Q92945/Q92973/Q93008/Q93009/Q96AE4/Q96EP5/Q96HC4/Q96I24/Q96KR1/Q96MU7/Q96N67/Q96PK6/Q96T37/Q99700/Q99729/Q99832/Q99873/Q99996/Q9BPX3/Q9BQE3/Q9BSJ8/Q9BUJ2/Q9BUQ8/Q9BW71/Q9BWF3/Q9BXP5/Q9BY44/Q9H0A0/Q9H0D6/Q9H0S4/Q9H307/Q9HAV4/Q9HCE1/Q9HCG8/Q9NNW5/Q9NP64/Q9NR09/Q9NR30/Q9NSD9/Q9NTJ3/Q9NTK5/Q9NTZ6/Q9NUL3/Q9NUQ8/Q9NVI1/Q9NXF1/Q9NXG2/Q9NYF8/Q9P258/Q9P2J5/Q9UBU9/Q9UGR2/Q9UHI6/Q9UIA9/Q9UKM9/Q9UKV3/Q9ULV4/Q9UMS4/Q9UN86/Q9UPN3/Q9UPN4/Q9UQ80/Q9Y265/Q9Y266/Q9Y2W1/Q9Y2X3/Q9Y383/Q9Y3F4/Q9Y3I0/Q9Y490/Q9Y4A5/Q9Y5L0/Q9Y6E2/Q9Y6M1	KIF2A/MYO1C/CLIC1/IPO5/DDX3X/CIT/HNRNPDL/XPO1/SEC16A/U2SURP/PPM1G/MAGEB2/DHX15/SART1/HNRNPR/ZNF207/BUB3/ACTN4/AKAP8/AQR/PLIN3/USO1/DKC1/EIF5B/ANKRD17/FLNB/PRPF40A/SRSF10/SF3B1/CSDE1/PRKRA/SNRNP200/EIF3G/EIF3J/TRIO/PRPF6/ELP1/SMC2/AHSA1/STAU1/BAG3/MAP4K4/LDHA/LMNA/FTH1/GAPDH/HSPB1/EIF2S1/RPLP0/SSB/ENO1/NPM1/LDHB/P4HB/TUBB/PFN1/EPRS/HNRNPC/FH/ASNS/PARP1/LTA4H/TOP2A/G6PD/MTHFD1/PABPC1/TPR/XRCC6/XRCC5/RNH1/EEF2/PKM/HNRNPL/DARS/EZR/RPS2/YBX3/UBTF/TCP1/RPL7/VCL/SON/RPL17/RCC1/NCL/EIF2AK2/LMNB1/FLNA/FBL/PAICS/UBA1/HNRNPA2B1/SFPQ/RPS3/CFL1/EIF4B/MCM3/DDX6/RPL13/HMGB2/PTBP1/TARS/VARS/EEF1G/YWHAQ/RPL10/MAP4/POLD1/MAPK1/TPP2/TKT/EEF1D/PRDX6/PEBP1/PDIA3/POLR2B/HNRNPH3/HNRNPH1/STIP1/PRDX2/KIF5B/MCM5/MCM7/HSPA4/PFN2/RDX/GTF2F1/MYH9/MYH10/FUS/RPL4/TAGLN2/COIL/HSPA9/RPS19/RPL3/FEN1/TXLNA/CCT6A/STAT3/GARS/IARS/HELZ/LRPPRC/MATR3/MSH2/MKI67/RPL27A/RPL5/RPL21/RPS9/RPS10/IQGAP1/QARS/PRRC2A/CCT5/NASP/FASN/CCT3/SARS/YLPM1/RBM25/GDI2/RPL14/CCT8/CCT4/ANXA11/FXR1/FXR2/HCFC1/HNRNPA3/HNRNPM/KPNA2/HNRNPF/MSH6/NUP98/COPB1/RARS/YARS/CSE1L/VCP/NAP1L1/ADAR/EIF3B/GEMIN4/EIF3E/MYL6/EIF4A1/RPS20/ABCE1/RPL15/RPL27/RPS7/PPP1CB/RPS16/RPS18/RPS11/SNRPD3/RPL7A/CNBP/RPL23A/RPS6/RPL23/RPS15/RPS25/RPL31/RPL11/TRA2B/AP2B1/YWHAZ/PPP2R2A/EIF5A/RACK1/YBX1/UBE2L3/EIF4G2/CCT2/PRKDC/RPL24/RPL19/SRSF3/RBM10/RBM3/HDLBP/CLTC/FKBP3/HNRNPU/U2AF1L5/U2AF1/EWSR1/PLCB3/RPL18A/FKBP4/EIF4G1/SRSF11/CALD1/TJP1/KHDRBS1/DHX9/NCBP1/AHNAK/CPSF1/NUP160/TBL3/GTF3C1/SF3A3/ILF2/ILF3/ELAVL2/TARDBP/PSMD2/SRSF9/SRSF6/TRIM28/G3BP1/PABPC4/PPIG/TCOF1/SF3B2/SPTAN1/CKAP5/HNRNPD/BOP1/SAFB2/EIF3A/UBAP2L/DCTN1/DYNC1H1/EIF4A2/CTTN/TRIM25/CAPRIN1/RBM39/PUM1/SMC1A/PDCD11/GOLGB1/LASP1/KPNB1/NOLC1/NCAPD2/EFTUD2/KARS/PDIA6/PLEC/PCM1/NONO/PCBP1/PCBP2/SF3B3/SAFB/SF3B4/SF3A1/TRIP6/MAPRE1/ELAVL1/ZYX/DDB1/CDC37/SRSF7/DBN1/FSCN1/IFI16/TXNRD1/PDS5A/SMU1/LARP7/PPP6R3/UBR4/ECPAS/ARL6IP4/DHX57/EDC4/PRPF8/CTR9/LARP1/RANBP10/GIGYF2/THADA/LARP4/SUPT6H/SND1/DHX30/CYFIP1/ZC3HAV1/NUFIP2/HDGFL2/HUWE1/ALYREF/ZC3H18/CAND1/TSPYL5/CARM1/DDX42/UBR1/CHERP/RBM12B/SRRM1/PELP1/CCAR2/NUP93/LRRC47/CPSF7/PAF1/TXNDC5/SERBP1/FAM98A/CIP2A/BRIX1/GEMIN5/IPO4/PDCD6IP/ATXN2L/PALLD/SREK1/PSPC1/DDX1/RTF1/HSPH1/NUP205/TAF15/DDX17/UPF1/KHSRP/TNPO1/USP9X/USP7/FUBP1/DAZAP1/PDLIM5/FUBP3/ZFR/YTHDC1/DOCK7/RBM14-RBM4/RBM14/RBM15/ATXN2/HNRNPAB/CCT7/PRMT1/AKAP9/NCAPG/TUBA1C/ESYT1/HNRNPUL1/DDX23/HIRIP3/RBM4/SRRT/EIF2A/NAT10/XRN2/DDX47/PNN/XPO5/MOV10/CWC22/WDR6/ZCCHC17/BIRC6/DDX21/FARSB/SMC4/OLA1/RBM12/STAU2/ABCF3/FANCI/TEX10/THUMPD1/BCLAF1/RCC2/LARS/NXF1/ZC3H7B/DDX20/XPO7/RALY/ACIN1/CORO1C/PRPF19/G3BP2/MACF1/CEP131/PA2G4/RUVBL1/NUDC/THRAP3/NOP58/LUC7L2/STRAP/RTCB/TLN1/TRRAP/TNPO3/BZW2/IGF2BP2
F20	GO:0019083	50/514	8/514	103/7365	6.25	3.76274748833903e-08	BP	3.12566730421963e-05	(BP) viral transcription	50	103	514	7365	P05388/P12270/P15880/P18124/P18621/P23396/P25398/P26373/P27635/P36578/P39019/P39023/P40429/P46776/P46777/P46778/P46781/P46783/P47914/P49207/P50914/P52948/P60866/P61313/P61353/P62081/P62241/P62249/P62269/P62280/P62424/P62750/P62753/P62829/P62841/P62847/P62851/P62899/P62910/P62913/P62917/P83731/P84098/Q02543/Q02878/Q07020/Q12769/Q5SRE5/Q8N1F7/Q92621	RPLP0/TPR/RPS2/RPL7/RPL17/RPS3/RPS12/RPL13/RPL10/RPL4/RPS19/RPL3/RPL13A/RPL27A/RPL5/RPL21/RPS9/RPS10/RPL29/RPL34/RPL14/NUP98/RPS20/RPL15/RPL27/RPS7/RPS8/RPS16/RPS18/RPS11/RPL7A/RPL23A/RPS6/RPL23/RPS15/RPS24/RPS25/RPL31/RPL32/RPL11/RPL8/RPL24/RPL19/RPL18A/RPL6/RPL18/NUP160/NUP188/NUP93/NUP205
F20	GO:0003729	37/514	8/514	113/7365	4.62	5.41535017520628e-08	MF	4.23384818698039e-05	(MF) mRNA binding	37	113	514	7365	O43390/O60306/O75153/O75533/P05455/P12270/P15880/P18124/P22626/P23396/P40429/P49756/P51114/P51116/P51991/P52272/P52948/P60842/P62995/P78344/Q04637/Q08211/Q13151/Q13283/Q14103/Q14152/Q15365/Q15717/Q96QR8/Q96T37/Q99729/Q9BWF3/Q9HAV4/Q9UBU9/Q9UKA9/Q9UN86/Q9Y383	HNRNPR/AQR/CLUH/SF3B1/SSB/TPR/RPS2/RPL7/HNRNPA2B1/RPS3/RPL13A/RBM25/FXR1/FXR2/HNRNPA3/HNRNPM/NUP98/EIF4A1/TRA2B/EIF4G2/EIF4G1/DHX9/HNRNPA0/G3BP1/HNRNPD/EIF3A/PCBP1/ELAVL1/PURB/RBM15/HNRNPAB/RBM4/XPO5/NXF1/PTBP2/G3BP2/LUC7L2
F20	GO:0005829	320/514	220/514	3143/7365	1.45	1.38264720758513e-07	CC	0.000102093133533411	(CC) cytosol	320	3143	514	7365	O00139/O00159/O00571/O14578/O14979/O14980/O15027/O43290/O43592/O43684/O43707/O43776/O60664/O60763/O60841/O75083/O75369/O75400/O75494/O75534/O75569/O75821/O75822/O75962/O95163/O95347/O95433/O95793/O95817/P00338/P00390/P02545/P02794/P04406/P04792/P05198/P05388/P06733/P06748/P07195/P07737/P07814/P07910/P08243/P09960/P11413/P11586/P11940/P12956/P13010/P13489/P13639/P14618/P14866/P14868/P15311/P15880/P16989/P17812/P17987/P18124/P18206/P18621/P19525/P21333/P22102/P22234/P22314/P23396/P23528/P23588/P25398/P26196/P26373/P26639/P26640/P26641/P27348/P27635/P27708/P27816/P28340/P28482/P29144/P29401/P29692/P30041/P30086/P30414/P30419/P31943/P31948/P32119/P33176/P33992/P33993/P34932/P35579/P35580/P36578/P37802/P39019/P39023/P40222/P40227/P40429/P40763/P41250/P41252/P42694/P46776/P46777/P46778/P46781/P46783/P46940/P47897/P47914/P48634/P48643/P49207/P49327/P49368/P49588/P49591/P49750/P49915/P50395/P50914/P50990/P50991/P50995/P51114/P51116/P52209/P52292/P52597/P52701/P52732/P52948/P53618/P53621/P54136/P54577/P55060/P55072/P55884/P56192/P57678/P60228/P60660/P60842/P60866/P61221/P61313/P61353/P62081/P62140/P62241/P62249/P62269/P62280/P62318/P62424/P62633/P62750/P62753/P62829/P62841/P62847/P62851/P62899/P62910/P62913/P62917/P63010/P63104/P63151/P63241/P63244/P67809/P68036/P78344/P78371/P78527/P83731/P84098/Q00341/Q00610/Q01970/Q02543/Q02790/Q02878/Q02880/Q04637/Q05682/Q06203/Q06210/Q07020/Q07065/Q07157/Q07666/Q08211/Q09161/Q09666/Q12769/Q13200/Q13283/Q13310/Q13427/Q13428/Q13813/Q14008/Q14103/Q14152/Q14203/Q14204/Q14240/Q14247/Q14258/Q14444/Q14671/Q14683/Q14690/Q14974/Q14C86/Q15021/Q15029/Q15046/Q15084/Q15149/Q15154/Q15365/Q15366/Q15477/Q15654/Q15691/Q15717/Q15942/Q16543/Q16658/Q16666/Q16881/Q29RF7/Q4G0J3/Q5H9R7/Q5T4S7/Q63HN8/Q6P2E9/Q6VN20/Q6Y7W6/Q6YHU6/Q71RC2/Q7KZF4/Q7L2E3/Q7L576/Q7Z2W4/Q7Z417/Q7Z6Z7/Q86V81/Q86VP6/Q86X55/Q86XP3/Q86XZ4/Q8IWV7/Q8IYB3/Q8NC51/Q8TCG1/Q8TEQ6/Q8WUA2/Q8WUM4/Q8WWM7/Q8WX93/Q92499/Q92598/Q92616/Q92841/Q92900/Q92945/Q92973/Q93008/Q93009/Q96EP5/Q96HC4/Q99700/Q99832/Q99873/Q99996/Q9BPX3/Q9BRZ2/Q9BWF3/Q9H910/Q9HAV4/Q9HCE1/Q9HCG8/Q9NNW5/Q9NR30/Q9NSD9/Q9NTJ3/Q9NTK5/Q9NUQ6/Q9NVI1/Q9NZB2/Q9P258/Q9P2J5/Q9UBU9/Q9UHI6/Q9UKV3/Q9UKY7/Q9UN86/Q9UPN4/Q9UPT8/Q9Y265/Q9Y266/Q9Y2X3/Q9Y3F4/Q9Y3I0/Q9Y490/Q9Y520/Q9Y6M1	KIF2A/MYO1C/DDX3X/CIT/HNRNPDL/XPO1/SEC16A/SART1/XPOT/BUB3/ACTN4/NARS/PLIN3/USO1/EIF5B/WDR1/FLNB/PRPF40A/SRSF10/CSDE1/PRKRA/EIF3G/EIF3J/TRIO/ELP1/SMC2/AHSA1/STAU1/BAG3/LDHA/GSR/LMNA/FTH1/GAPDH/HSPB1/EIF2S1/RPLP0/ENO1/NPM1/LDHB/PFN1/EPRS/HNRNPC/ASNS/LTA4H/G6PD/MTHFD1/PABPC1/XRCC6/XRCC5/RNH1/EEF2/PKM/HNRNPL/DARS/EZR/RPS2/YBX3/CTPS1/TCP1/RPL7/VCL/RPL17/EIF2AK2/FLNA/GART/PAICS/UBA1/RPS3/CFL1/EIF4B/RPS12/DDX6/RPL13/TARS/VARS/EEF1G/YWHAQ/RPL10/CAD/MAP4/POLD1/MAPK1/TPP2/TKT/EEF1D/PRDX6/PEBP1/NKTR/NMT1/HNRNPH1/STIP1/PRDX2/KIF5B/MCM5/MCM7/HSPA4/MYH9/MYH10/RPL4/TAGLN2/RPS19/RPL3/TXLNA/CCT6A/RPL13A/STAT3/GARS/IARS/HELZ/RPL27A/RPL5/RPL21/RPS9/RPS10/IQGAP1/QARS/RPL29/PRRC2A/CCT5/RPL34/FASN/CCT3/AARS/SARS/YLPM1/GMPS/GDI2/RPL14/CCT8/CCT4/ANXA11/FXR1/FXR2/PGD/KPNA2/HNRNPF/MSH6/KIF11/NUP98/COPB1/COPA/RARS/YARS/CSE1L/VCP/EIF3B/MARS/GEMIN4/EIF3E/MYL6/EIF4A1/RPS20/ABCE1/RPL15/RPL27/RPS7/PPP1CB/RPS8/RPS16/RPS18/RPS11/SNRPD3/RPL7A/CNBP/RPL23A/RPS6/RPL23/RPS15/RPS24/RPS25/RPL31/RPL32/RPL11/RPL8/AP2B1/YWHAZ/PPP2R2A/EIF5A/RACK1/YBX1/UBE2L3/EIF4G2/CCT2/PRKDC/RPL24/RPL19/HDLBP/CLTC/PLCB3/RPL18A/FKBP4/RPL6/TOP2B/EIF4G1/CALD1/PPAT/GFPT1/RPL18/CKAP4/TJP1/KHDRBS1/DHX9/NCBP1/AHNAK/NUP160/PSMD2/G3BP1/PABPC4/PPIG/TCOF1/SPTAN1/CKAP5/HNRNPD/EIF3A/DCTN1/DYNC1H1/EIF4A2/CTTN/TRIM25/CAPRIN1/PUM1/SMC1A/PDCD11/KPNB1/GAPVD1/NCAPD2/EFTUD2/KARS/PDIA6/PLEC/PCM1/PCBP1/PCBP2/SKIV2L/TRIP6/MAPRE1/ELAVL1/ZYX/CDC37/FSCN1/IFI16/TXNRD1/PDS5A/LARP7/PPP6R3/UBR4/RNF213/EDC4/RANBP10/GIGYF2/THADA/LARP4/SND1/DHX30/CYFIP1/ZC3HAV1/NUFIP2/HUWE1/ALYREF/CAND1/CARM1/DDX42/SPATS2/UBR1/SRRM1/SERBP1/CIP2A/GEMIN5/PPIL4/PDCD6IP/ATXN2L/PALLD/DDX1/HSPH1/GCN1/DDX17/UPF1/KHSRP/TNPO1/USP9X/USP7/DAZAP1/PDLIM5/ATXN2/CCT7/PRMT1/AKAP9/NCAPG/TRIM56/RBM4/JPT2/XPO5/MOV10/CWC22/WDR6/DDX21/FARSB/SMC4/OLA1/SPATS2L/FANCI/FAM120A/RCC2/LARS/NXF1/DDX20/ACIN1/CDV3/G3BP2/CEP131/ZC3H4/RUVBL1/NUDC/NOP58/STRAP/RTCB/TLN1/PRRC2C/IGF2BP2
F20	GO:0000184	50/514	8/514	111/7365	6.25	2.28608854911806e-07	BP	0.000159369631655662	(BP) nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	50	111	514	7365	P05388/P11940/P15880/P18124/P18621/P23396/P25398/P26373/P27635/P36578/P39019/P39023/P40429/P46776/P46777/P46778/P46781/P46783/P47914/P49207/P50914/P60228/P60866/P61313/P61353/P62081/P62241/P62249/P62269/P62280/P62424/P62750/P62753/P62829/P62841/P62847/P62851/P62899/P62910/P62913/P62917/P63151/P83731/P84098/Q02543/Q02878/Q04637/Q07020/Q09161/Q92900	RPLP0/PABPC1/RPS2/RPL7/RPL17/RPS3/RPS12/RPL13/RPL10/RPL4/RPS19/RPL3/RPL13A/RPL27A/RPL5/RPL21/RPS9/RPS10/RPL29/RPL34/RPL14/EIF3E/RPS20/RPL15/RPL27/RPS7/RPS8/RPS16/RPS18/RPS11/RPL7A/RPL23A/RPS6/RPL23/RPS15/RPS24/RPS25/RPL31/RPL32/RPL11/RPL8/PPP2R2A/RPL24/RPL19/RPL18A/RPL6/EIF4G1/RPL18/NCBP1/UPF1
F20	GO:0071013	30/514	6/514	81/7365	5	2.39815862848035e-07	CC	0.000159369631655662	(CC) catalytic step 2 spliceosome	30	81	514	7365	O43290/O43390/O60306/O75533/O75643/O94906/P07910/P11940/P22626/P31943/P51991/P52272/P52597/P62318/Q00839/Q01081/Q12874/Q13435/Q15029/Q15393/Q15459/Q6P2Q9/Q86V81/Q8IYB3/Q9BUQ8/Q9H307/Q9HCG8/Q9UKM9/Q9UMS4/Q9UQ35	SART1/HNRNPR/AQR/SF3B1/SNRNP200/PRPF6/HNRNPC/PABPC1/HNRNPA2B1/HNRNPH1/HNRNPA3/HNRNPM/HNRNPF/SNRPD3/HNRNPU/U2AF1L5/U2AF1/SF3A3/SF3B2/EFTUD2/SF3B3/SF3A1/PRPF8/ALYREF/SRRM1/DDX23/PNN/CWC22/RALY/PRPF19/SRRM2
F20	GO:0006412	55/514	11/514	148/7365	5	4.19833634061668e-07	BP	0.000265714706205411	(BP) translation	55	148	514	7365	P05388/P14868/P15880/P18124/P18621/P19525/P23396/P25398/P26373/P26639/P27635/P36578/P39019/P39023/P40429/P46776/P46777/P46778/P46781/P46783/P47914/P49207/P49591/P50914/P60866/P61313/P61353/P62081/P62241/P62249/P62269/P62280/P62424/P62750/P62753/P62829/P62841/P62847/P62851/P62899/P62910/P62913/P62917/P83731/P84098/Q02543/Q02878/Q04637/Q07020/Q13310/Q71RC2/Q8TEQ6/Q92616/Q9NSD9/Q9P2E9	RPLP0/DARS/RPS2/RPL7/RPL17/EIF2AK2/RPS3/RPS12/RPL13/TARS/RPL10/RPL4/RPS19/RPL3/RPL13A/RPL27A/RPL5/RPL21/RPS9/RPS10/RPL29/RPL34/SARS/RPL14/RPS20/RPL15/RPL27/RPS7/RPS8/RPS16/RPS18/RPS11/RPL7A/RPL23A/RPS6/RPL23/RPS15/RPS24/RPS25/RPL31/RPL32/RPL11/RPL8/RPL24/RPL19/RPL18A/RPL6/EIF4G1/RPL18/PABPC4/LARP4/GEMIN5/GCN1/FARSB/RRBP1
F20	GO:0005524	102/514	62/514	879/7365	1.65	5.91176403818662e-07	MF	0.000357151162870629	(MF) ATP binding	102	879	514	7365	O00139/O00159/O00571/O14578/O43143/O43776/O60306/O75643/O75962/O95347/O95819/P07814/P08243/P11388/P11586/P12956/P13010/P14618/P14868/P17812/P17987/P19525/P22102/P22234/P22314/P25205/P26196/P26639/P26640/P27708/P28482/P30086/P33176/P33992/P33993/P34932/P35579/P35580/P38646/P40227/P41250/P41252/P42694/P43246/P46013/P47897/P48643/P49368/P49588/P49591/P49915/P50990/P50991/P52701/P52732/P54136/P54577/P55072/P56192/P60842/P61221/P68036/P78371/P78527/Q00839/Q02790/Q02880/Q04637/Q08211/Q12905/Q13283/Q14166/Q14204/Q14240/Q14683/Q14978/Q15046/Q15477/Q6P158/Q7L014/Q7L2E3/Q86XP3/Q92499/Q92598/Q92841/Q92900/Q99832/Q9BQ39/Q9BUQ8/Q9H0A0/Q9H0S4/Q9HCE1/Q9NR30/Q9NSD9/Q9NTJ3/Q9NTK5/Q9NUQ8/Q9P2J5/Q9UHI6/Q9Y265/Q9Y2W1/Q9Y3I0	KIF2A/MYO1C/DDX3X/CIT/DHX15/NARS/AQR/SNRNP200/TRIO/SMC2/MAP4K4/EPRS/ASNS/TOP2A/MTHFD1/XRCC6/XRCC5/PKM/DARS/CTPS1/TCP1/EIF2AK2/GART/PAICS/UBA1/MCM3/DDX6/TARS/VARS/CAD/MAPK1/PEBP1/KIF5B/MCM5/MCM7/HSPA4/MYH9/MYH10/HSPA9/CCT6A/GARS/IARS/HELZ/MSH2/MKI67/QARS/CCT5/CCT3/AARS/SARS/GMPS/CCT8/CCT4/MSH6/KIF11/RARS/YARS/VCP/MARS/EIF4A1/ABCE1/UBE2L3/CCT2/PRKDC/HNRNPU/FKBP4/TOP2B/EIF4G1/DHX9/ILF2/G3BP1/TTLL12/DYNC1H1/EIF4A2/SMC1A/NOLC1/KARS/SKIV2L/DHX57/DDX46/DHX30/DDX42/DDX1/HSPH1/DDX17/UPF1/CCT7/DDX50/DDX23/NAT10/DDX47/MOV10/DDX21/FARSB/SMC4/OLA1/ABCF3/LARS/DDX20/RUVBL1/THRAP3/RTCB
F20	GO:0006396	17/514	4/514	44/7365	4.25	1.36094652371813e-06	BP	0.000786449575945116	(BP) RNA processing	17	44	514	7365	O60832/P14866/P31942/P31943/P52597/P55265/P98179/Q00839/Q13310/Q14103/Q14498/Q4G0J3/Q92841/Q9BUJ2/Q9BWF3/Q9H0D6/Q9UHI6	DKC1/HNRNPL/HNRNPH3/HNRNPH1/HNRNPF/ADAR/RBM3/HNRNPU/PABPC4/HNRNPD/RBM39/LARP7/DDX17/HNRNPUL1/RBM4/XRN2/DDX20
